Item name,Price,Review num,Item url
GUESS Factory Men's Delmar Slim Straight Jeans,$35.00 ,6,https://www.amazon.com/GUESS-Factory-Delmar-Straight-Jeans/dp/B079N1P4HR/ref=sr_1_852?s=apparel&ie=UTF8&qid=1548232245&sr=1-852&nodeID=1045564&psd=1
Buffalo David Bitton Men's Ash-x Slim Fit Denim Jean,$49.99 - $99.00,3,https://www.amazon.com/Buffalo-David-Bitton-Ash-x-Indigo/dp/B072KPT68Y/ref=sr_1_853?s=apparel&ie=UTF8&qid=1548232245&sr=1-853&nodeID=1045564&psd=1
Silver Jeans Co. Men's Grayson Straight Leg Knit Denim Jeans,$57.83 - $99.00,6,https://www.amazon.com/Silver-Jeans-Grayson-Straight-Medium/dp/B073TYVRW8/ref=sr_1_854?s=apparel&ie=UTF8&qid=1548232245&sr=1-854&nodeID=1045564&psd=1
LAMCORD Men's Red Skull Printed Slim Fit Moto Biker Skinny Jeans Denim Pants,$29.20 ,16,https://www.amazon.com/LAMCORD-Skull-Printed-Biker-Skinny/dp/B07KF22VYZ/ref=sr_1_855?s=apparel&ie=UTF8&qid=1548232245&sr=1-855&nodeID=1045564&psd=1
Maverick Men's Big & Tall Regular Fit Jean,$16.99 ,53,https://www.amazon.com/Maverick-Mens-Regular-Midstone-52x30/dp/B01G3NO3HS/ref=sr_1_856?s=apparel&ie=UTF8&qid=1548232245&sr=1-856&nodeID=1045564&psd=1
Zoulee Men's Full Elastic Waist Denim Pull On Jeans Straight Trousers,$25.99 - $36.99,4,https://www.amazon.com/Zoulee-Elastic-Straight-Trousers-38W-42W/dp/B07G3Q9K62/ref=sr_1_857?s=apparel&ie=UTF8&qid=1548232245&sr=1-857&nodeID=1045564&psd=1
The Unbranded Brand Men's UB222 Tapered Indigo Stretch Selvedge Jean,$108.00 - $110.00,12,https://www.amazon.com/Unbranded-UB222-Tapered-Stretch-Selvedge/dp/B00YE2N3Z4/ref=sr_1_858?s=apparel&ie=UTF8&qid=1548232245&sr=1-858&nodeID=1045564&psd=1
DanTile Men's Loose Fit Denim Jeans Baggy Jeans,$39.60 - $43.97,7,https://www.amazon.com/Loose-Denim-Jeans-Multi-Pockets/dp/B072XW3QPM/ref=sr_1_859?s=apparel&ie=UTF8&qid=1548232245&sr=1-859&nodeID=1045564&psd=1
ZIMEGO Men's Vintage Washed Drop Crotch Comfort Stretch Jogger Denim Pants,$36.00 - $39.99,22,https://www.amazon.com/ZIMEGO-Vintage-Washed-Comfort-Stretch/dp/B076TF9W5D/ref=sr_1_860?s=apparel&ie=UTF8&qid=1548232245&sr=1-860&nodeID=1045564&psd=1
Calvin Klein Men's Skinny Fit Denim Jean,$40.15 - $89.50,4,https://www.amazon.com/Calvin-Klein-Jeans-Skinny-Destruct/dp/B078C95XBK/ref=sr_1_861?s=apparel&ie=UTF8&qid=1548232245&sr=1-861&nodeID=1045564&psd=1
KingSize Men's Big & Tall Relaxed Fit Comfort Waist Pleat-Front Expandable,$18.00 - $47.49,3,https://www.amazon.com/KingSize-Expandable-Pleated-Stonewash-Big-6038/dp/B07HYJ2896/ref=sr_1_862?s=apparel&ie=UTF8&qid=1548232245&sr=1-862&nodeID=1045564&psd=1
CIC Collection Men's Metallic Shiny Jeans,$15.99 - $24.99,40,https://www.amazon.com/CIC-Collection-Metallic-Shiny-Silver/dp/B01HMCWJBQ/ref=sr_1_863?s=apparel&ie=UTF8&qid=1548232245&sr=1-863&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's Graduate Tailored Leg 360 Denim,$136.26 - $245.00,1,https://www.amazon.com/AG-Adriano-Goldschmied-Graduate-Tailored/dp/B07BMMFS83/ref=sr_1_864?s=apparel&ie=UTF8&qid=1548232245&sr=1-864&nodeID=1045564&psd=1
Sarriben Men's Ripped Destroyed Blue Jeans Slim Fit Distressed Holes Denim Pants Trousers,$21.99 - $31.99,59,https://www.amazon.com/Ripped-Destroyed-Distressed-Trousers-Blue101/dp/B01N8108RT/ref=sr_1_865?s=apparel&ie=UTF8&qid=1548232254&sr=1-865&nodeID=1045564&psd=1
Key Apparel Men's Contractor Grade Double Front Denim Dungaree,$24.99 - $34.99,21,https://www.amazon.com/Key-Apparel-Contractor-Double-Dungaree/dp/B002GT2EA2/ref=sr_1_866?s=apparel&ie=UTF8&qid=1548232254&sr=1-866&nodeID=1045564&psd=1
Stetson Men's Rock Fit Bold X Stitched Jeans,$61.95 - $91.34,44,https://www.amazon.com/Stetson-Rocker-Slightly-Fitted-Embroidery/dp/B00AWLB05Q/ref=sr_1_867?s=apparel&ie=UTF8&qid=1548232254&sr=1-867&nodeID=1045564&psd=1
Ruiatoo Men's Baggy Jeans Classic Plain Loose Hip Hop Pants Dance Black Jeans Denim,$35.27 - $41.99,10,https://www.amazon.com/Ruiatoo-Classic-Plain-Jogging-Casual/dp/B07GYWR6TC/ref=sr_1_868?s=apparel&ie=UTF8&qid=1548232254&sr=1-868&nodeID=1045564&psd=1
Silver Jeans Co. Men's Hunter Loose Fit Tapered Leg Jeans,$67.08 - $109.00,3,https://www.amazon.com/Silver-Jeans-Hunter-Athletic-Sandblast/dp/B07DD86NZM/ref=sr_1_869?s=apparel&ie=UTF8&qid=1548232254&sr=1-869&nodeID=1045564&psd=1
CLOTPUS Men' Fleece Lined Skinny Jeans Winter Slim Fit Thicken Warm Stretch Pants,$25.99 - $26.99,2,https://www.amazon.com/CLOTPUS-Fleece-Skinny-Thicken-Stretch/dp/B07JWKFH2R/ref=sr_1_870?s=apparel&ie=UTF8&qid=1548232254&sr=1-870&nodeID=1045564&psd=1
Buffalo David Bitton Men's King Slim Boot Fit Denim Pant,$67.18 - $99.00,5,https://www.amazon.com/Buffalo-David-Bitton-Denim-Indigo/dp/B071KH7HNQ/ref=sr_1_871?s=apparel&ie=UTF8&qid=1548232254&sr=1-871&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's The Graduate Tailored Leg Das Denim,$94.23 - $225.00,0,https://www.amazon.com/AG-Adriano-Goldschmied-Graduate-Tailored/dp/B07FY3KDD5/ref=sr_1_872?s=apparel&ie=UTF8&qid=1548232254&sr=1-872&nodeID=1045564&psd=1
Lucky Brand Men's Big-Tall 181 Relaxed Straight Leg Jean in Light Cardiff,$49.40 - $99.00,13,https://www.amazon.com/Lucky-Brand-Big-Tall-Relaxed-Straight/dp/B00A9AQHT4/ref=sr_1_873?s=apparel&ie=UTF8&qid=1548232254&sr=1-873&nodeID=1045564&psd=1
Enzo Mens Designer Slim Fit Stretch Chino Jeans Blue,$28.99 - $40.99,8,https://www.amazon.com/Enzo-Designer-Branded-Stretch-Available/dp/B078XGFRXL/ref=sr_1_874?s=apparel&ie=UTF8&qid=1548232254&sr=1-874&nodeID=1045564&psd=1
Naked & Famous Denim Men's Super Guy 11oz Stretch Selvedge Jeans,$113.40 - $166.00,12,https://www.amazon.com/Naked-Famous-Denim-Superskinnyguy-Selvedge/dp/B01E4GEWF4/ref=sr_1_875?s=apparel&ie=UTF8&qid=1548232254&sr=1-875&nodeID=1045564&psd=1
FREDD MARSHALL Men's Skinny Jeans Stretch Slim Straight Fit Fashion Basic Denim Pants,$19.99 - $26.99,43,https://www.amazon.com/FREDD-MARSHALL-Stretch-Straight-Blue/dp/B07DN8D13X/ref=sr_1_876?s=apparel&ie=UTF8&qid=1548232254&sr=1-876&nodeID=1045564&psd=1
Hudson Jeans Men's Byron Straight Zip Fly Twill,$52.50 - $175.00,0,https://www.amazon.com/Hudson-Jeans-Byron-Straight-Sandman-x/dp/B079PVX8QL/ref=sr_1_877?s=apparel&ie=UTF8&qid=1548232254&sr=1-877&nodeID=1045564&psd=1
Naked & Famous Denim Men's WeirdGuy Low-Rise Tapered-Leg Jean In Grey Selvedge,$140.00 ,11,https://www.amazon.com/Naked-Famous-Denim-WeirdGuy-Selvedge/dp/B00AAVI0F6/ref=sr_1_878?s=apparel&ie=UTF8&qid=1548232254&sr=1-878&nodeID=1045564&psd=1
Ariat Men's M2 Relaxed Fit Bootcut Jean,$46.77 - $62.88,0,https://www.amazon.com/Ariat-Relaxed-Bootcut-Legacy-Kilroy/dp/B07FB24R17/ref=sr_1_879?s=apparel&ie=UTF8&qid=1548232254&sr=1-879&nodeID=1045564&psd=1
Levi's Men's 501 Original-Fit Jean,$30.99 - $79.50,10497,https://www.amazon.com/Levis-00501-Original-Medium-Stonewash/dp/B0748LLZ2S/ref=sr_1_880?s=apparel&ie=UTF8&qid=1548232254&sr=1-880&nodeID=1045564&psd=1
J Brand Jeans Men's Tyler Perfect Slim-Fit Jean,$111.16 - $165.00,2,https://www.amazon.com/Brand-Jeans-Tyler-Perfect-Slate/dp/B00SB778YU/ref=sr_1_881?s=apparel&ie=UTF8&qid=1548232254&sr=1-881&nodeID=1045564&psd=1
J.Crew Mercantile Men's Slim Fit Jean,$39.50 - $55.00,1,https://www.amazon.com/J-Crew-Mercantile-Mens-Slim-Walker/dp/B07DPMGQWW/ref=sr_1_882?s=apparel&ie=UTF8&qid=1548232254&sr=1-882&nodeID=1045564&psd=1
Cinch Men's Jeans Label Relaxed Fit,$43.99 - $60.13,1,https://www.amazon.com/Cinch-Apparel-Black-Relaxed-Stonewash/dp/B07D8TRHP2/ref=sr_1_883?s=apparel&ie=UTF8&qid=1548232254&sr=1-883&nodeID=1045564&psd=1
PAIGE Men's Lennox Transcend Tapered Slim Leg Jean,$116.56 - $199.00,0,https://www.amazon.com/PAIGE-Lennox-Transcend-Tapered-Knoll/dp/B07DKT5P8R/ref=sr_1_884?s=apparel&ie=UTF8&qid=1548232254&sr=1-884&nodeID=1045564&psd=1
U.S. Polo Assn. Men's Slim Fit Jean,$20.50 - $39.99,22,https://www.amazon.com/U-S-Polo-Assn-Mens-38Wx32L/dp/B074PD68L1/ref=sr_1_885?s=apparel&ie=UTF8&qid=1548232254&sr=1-885&nodeID=1045564&psd=1
Cinch Men's Jeans Label Relaxed Fit - Mb906333001,$52.44 - $59.95,0,https://www.amazon.com/Cinch-Jeans-Label-Relaxed-Midstone/dp/B07JC8LLH9/ref=sr_1_886?s=apparel&ie=UTF8&qid=1548232254&sr=1-886&nodeID=1045564&psd=1
Carhartt Men's Big & Tall Washed Denim Original Fit Work Dungaree B13,$28.99 - $114.31,48,https://www.amazon.com/Carhartt-Washed-Original-Dungaree-Stonewash/dp/B006TCKWWE/ref=sr_1_887?s=apparel&ie=UTF8&qid=1548232254&sr=1-887&nodeID=1045564&psd=1
OKilr Pjik Men's Vintage Light Blue Straight Fit Distressed Ripped Moto Biker Denim Jeans,$29.99 - $39.99,6,https://www.amazon.com/OKilr-Pjik-Vintage-Washed-Straight/dp/B07DGHBN2B/ref=sr_1_888?s=apparel&ie=UTF8&qid=1548232254&sr=1-888&nodeID=1045564&psd=1
PAIGE Men's Lennox True Skinny-Fit Jean in Ribgy,$140.99 - $189.00,1,https://www.amazon.com/PAIGE-Lennox-Skinny-Ribgy-Rigby/dp/B01HNE0E9W/ref=sr_1_889?s=apparel&ie=UTF8&qid=1548232254&sr=1-889&nodeID=1045564&psd=1
Joe's Jeans Men's 36" Inseam Classic Fit Straight Leg,$95.87 - $169.00,15,https://www.amazon.com/Joes-Jeans-Inseam-Classic-Straight/dp/B005PR3R7G/ref=sr_1_890?s=apparel&ie=UTF8&qid=1548232254&sr=1-890&nodeID=1045564&psd=1
Wrangler Men's Slim Fit Selvedge Jean,$59.56 - $78.00,35,https://www.amazon.com/Wrangler-Mens-Slim-Selvedge-33x30/dp/B077BFS4XM/ref=sr_1_891?s=apparel&ie=UTF8&qid=1548232254&sr=1-891&nodeID=1045564&psd=1
J. Crew - Men's - Sutton Straight-Fit Flex Chino (Multiple Size/Color Options),$39.99 - $59.50,2,https://www.amazon.com/J-Crew-Straight-Fit-Multiple-Options/dp/B07BVJ86R4/ref=sr_1_892?s=apparel&ie=UTF8&qid=1548232254&sr=1-892&nodeID=1045564&psd=1
ZhouYCHEN Men's Biker Skinny Fit Ripped Distressed Destroyed Holes Jeans Zipper On Knees,$19.99 - $23.99,17,https://www.amazon.com/ZhouYCHEN-Skinny-Distressed-Destroyed-Black01/dp/B07BFVF4G4/ref=sr_1_893?s=apparel&ie=UTF8&qid=1548232254&sr=1-893&nodeID=1045564&psd=1
Buffalo David Bitton Men's Travis Relaxed-Fit Jean In Sanded and Rusty,$76.85 - $109.00,9,https://www.amazon.com/Buffalo-David-Bitton-Travis-Relaxed/dp/B017A75CI0/ref=sr_1_894?s=apparel&ie=UTF8&qid=1548232254&sr=1-894&nodeID=1045564&psd=1
Stetson Men's 1520 Standard Straight-Leg Jean,$10.55 - $93.75,50,https://www.amazon.com/Stetson-Standard-Straight-Classic-Embroidery/dp/B001A7GP2Y/ref=sr_1_895?s=apparel&ie=UTF8&qid=1548232254&sr=1-895&nodeID=1045564&psd=1
Prison Blues Men's Work Jeans (7 Pocket) with Suspender Buttons,$35.90 - $43.00,9,https://www.amazon.com/Prison-Blues-Pocket-Suspender-Buttons/dp/B079J5442V/ref=sr_1_896?s=apparel&ie=UTF8&qid=1548232254&sr=1-896&nodeID=1045564&psd=1
Wrangler Men's Western Traditional Bootcut Slim Jean,$34.99 - $45.00,64,https://www.amazon.com/Wrangler-Western-Traditional-Stretch-34x34/dp/B000KLZCUW/ref=sr_1_897?s=apparel&ie=UTF8&qid=1548232254&sr=1-897&nodeID=1045564&psd=1
Southpole Men's Flex Stretch Basic Skinny Fit Denim Pants,$18.28 - $22.99,38,https://www.amazon.com/Southpole-Stretch-Basic-Skinny-Denim/dp/B074GCYNSH/ref=sr_1_898?s=apparel&ie=UTF8&qid=1548232254&sr=1-898&nodeID=1045564&psd=1
Sarriben Men's Distressed Slim Fit Drop Crotch Elastic Denim Jogger Jeans,$32.99 ,0,https://www.amazon.com/Sarriben-Distressed-Crotch-Elastic-Jogger/dp/B076BN3ZC4/ref=sr_1_899?s=apparel&ie=UTF8&qid=1548232254&sr=1-899&nodeID=1045564&psd=1
Kwiten Mens Slim Straight Fit Fashion Jeans Zipper Denim Pants,$19.99 - $32.55,3,https://www.amazon.com/Kwiten-Jeans-Straight-Denim-Pants/dp/B074L1YRTW/ref=sr_1_900?s=apparel&ie=UTF8&qid=1548232254&sr=1-900&nodeID=1045564&psd=1
Naked & Famous Denim Men's Skinny Guy Jean in Deep Indigo Stretch Selvedge,$165.00 ,3,https://www.amazon.com/Naked-Famous-Denim-Stretch-Selvedge/dp/B00J5UZ39O/ref=sr_1_901?s=apparel&ie=UTF8&qid=1548232254&sr=1-901&nodeID=1045564&psd=1
Wrangler Men's 20X Cool Vantage Competition Slim Fit Jean,$29.04 - $80.55,14,https://www.amazon.com/Wrangler-Vantage-Competition-Storm-36x34/dp/B0171XW62S/ref=sr_1_902?s=apparel&ie=UTF8&qid=1548232254&sr=1-902&nodeID=1045564&psd=1
Wrangler Men¡¯s Retro Slim Fit Boot Cut Jean,$45.53 - $61.99,27,https://www.amazon.com/Wrangler-Mens-Tall-Retro-33x38/dp/B003X5K2ZC/ref=sr_1_903?s=apparel&ie=UTF8&qid=1548232254&sr=1-903&nodeID=1045564&psd=1
Allonly Men's Fashion Slim Fit Straight Leg Colorful Patchwork Jeans Pants with Broken Holes,$34.99 - $55.99,22,https://www.amazon.com/d/Mens-Jeans/Allonly-Fashion-Straight-colorful-Patchwork/B01N79TQQA/ref=sr_1_904?s=apparel&ie=UTF8&qid=1548232254&sr=1-904&nodeID=1045564&psd=1
PAIGE Men's Normandie Transcend Slim Straight Leg Jean,$135.88 - $209.00,0,https://www.amazon.com/PAIGE-Normandie-Transcend-Straight-Benji/dp/B0744RNWHH/ref=sr_1_905?s=apparel&ie=UTF8&qid=1548232254&sr=1-905&nodeID=1045564&psd=1
Quality Durables Co. Men's Loose-Fit Stretch Striped Denim Chambray Pant,no price,16,https://www.amazon.com/Quality-Durables-Co-Loose-Fit-Chambray/dp/B074N5BQK9/ref=sr_1_906?s=apparel&ie=UTF8&qid=1548232254&sr=1-906&nodeID=1045564&psd=1
Levi's Men's Made in The USA 501 Original Fit Jean,$88.00 - $98.00,22,https://www.amazon.com/Levis-Mens-Original-Medium-Authentic/dp/B072Q5GJNZ/ref=sr_1_907?s=apparel&ie=UTF8&qid=1548232254&sr=1-907&nodeID=1045564&psd=1
The Unbranded Brand Men's UB301 Straight-Leg Jean in Indigo Selvedge,$62.05 - $88.00,34,https://www.amazon.com/Unbranded-UB301-Straight-Indigo-Selvedge/dp/B00YE2M8HI/ref=sr_1_908?s=apparel&ie=UTF8&qid=1548232254&sr=1-908&nodeID=1045564&psd=1
Buxton the Ultimate Double Zip Organizer,$24.71 ,60,https://www.amazon.com/Buxton-Ultimate-Double-Organizer-Brown/dp/B0064R3X7A/ref=sr_1_909?s=apparel&ie=UTF8&qid=1548232254&sr=1-909&nodeID=1045564&psd=1
G-Style USA Men's Coated Biker Jeans,$29.76 - $32.99,19,https://www.amazon.com/G-Style-USA-Coated-Biker-Jeans/dp/B01N76XRVE/ref=sr_1_910?s=apparel&ie=UTF8&qid=1548232254&sr=1-910&nodeID=1045564&psd=1
QZH.DUAO Men's Camo Denim Jeans,$33.75 ,5,https://www.amazon.com/QZH-DUAO-Cargo-Biker-Pocket-Camouflage/dp/B07D57J37C/ref=sr_1_911?s=apparel&ie=UTF8&qid=1548232254&sr=1-911&nodeID=1045564&psd=1
Mrpick Men's Side Ankle Zipper Skinny Ripped Stretch Destroyed Jeans,$25.99 ,13,https://www.amazon.com/Mrpick-Zipper-Skinny-Stretch-Destroyed/dp/B06ZZ4HFXL/ref=sr_1_912?s=apparel&ie=UTF8&qid=1548232254&sr=1-912&nodeID=1045564&psd=1
GUESS Factory Men's Delmar Slim Straight Jeans,$34.99 - $35.00,17,https://www.amazon.com/GUESS-Factory-Delmar-Straight-Jeans/dp/B01M0J90G8/ref=sr_1_913?s=apparel&ie=UTF8&qid=1548232262&sr=1-913&nodeID=1045564&psd=1
J.Crew Mercantile Men's Athletic Fit Jean,$42.50 - $55.00,0,https://www.amazon.com/J-Crew-Mercantile-Athletic-Light-SoCal/dp/B07DPMRVLB/ref=sr_1_914?s=apparel&ie=UTF8&qid=1548232262&sr=1-914&nodeID=1045564&psd=1
Dickies Men's Regular Fit 5-Pocket Flex Performance Jean,$26.76 - $59.15,28,https://www.amazon.com/Dickies-Regular-5-Pocket-Performance-Heritage-x/dp/B00RYLIV04/ref=sr_1_915?s=apparel&ie=UTF8&qid=1548232262&sr=1-915&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's Tellis in Deep Pitch,$130.26 - $188.00,2,https://www.amazon.com/AG-Adriano-Goldschmied-Tellis-Pitch/dp/B0722XNWBJ/ref=sr_1_916?s=apparel&ie=UTF8&qid=1548232262&sr=1-916&nodeID=1045564&psd=1
Demon hunter 802R Series Men's Ripped Straight Leg Regular Fit Jeans,$21.90 - $29.90,17,https://www.amazon.com/Demon-hunter-Straight-Regular-Jeans/dp/B01FXILLLK/ref=sr_1_917?s=apparel&ie=UTF8&qid=1548232262&sr=1-917&nodeID=1045564&psd=1
G-Star Raw Men's 3301 Slim-Fit Jean In Firro Denim,$64.95 - $170.00,5,https://www.amazon.com/G-Star-Young-Firro-Stretch-Medium-x/dp/B00SF9BEIK/ref=sr_1_918?s=apparel&ie=UTF8&qid=1548232262&sr=1-918&nodeID=1045564&psd=1
Volcom Men's Vorta Slim Fit Stretch Denim Jean,$29.06 - $85.00,3,https://www.amazon.com/d/Mens-Surf-Skate-Street-Jeans/Volcom-Vorta-Stretch-Denim-Dirty/B077P6YW41/ref=sr_1_919?s=apparel&ie=UTF8&qid=1548232262&sr=1-919&nodeID=1045564&psd=1
SCX Men's Black Skinny Ripped Destroyed Distressed Straight Slim Tapered Leg Jeans,$21.99 - $29.99,8,https://www.amazon.com/SCX-Destroyed-Distressed-Straight-Tapered/dp/B07FDVTBJT/ref=sr_1_920?s=apparel&ie=UTF8&qid=1548232262&sr=1-920&nodeID=1045564&psd=1
Victorious Men's Skinny Fit Color Jeans,$21.00 - $31.95,153,https://www.amazon.com/Victorious-Mens-Skinny-Color-Jeans-32x32-Navy/dp/B00LCJVW1E/ref=sr_1_921?s=apparel&ie=UTF8&qid=1548232262&sr=1-921&nodeID=1045564&psd=1
Eddie Bauer Men's Flex Jeans - Straight Fit,$45.99 - $49.99,2,https://www.amazon.com/Eddie-Bauer-Mens-Flex-Jeans/dp/B01I1EA9YS/ref=sr_1_922?s=apparel&ie=UTF8&qid=1548232262&sr=1-922&nodeID=1045564&psd=1
Diesel Mens Boot-Cut Stretch Jeans Zathan R845B Dark Blue,$190.00 ,0,https://www.amazon.com/Diesel-Boot-Cut-Stretch-Jeans-Zathan/dp/B07KLX4R83/ref=sr_1_923?s=apparel&ie=UTF8&qid=1548232262&sr=1-923&nodeID=1045564&psd=1
OKilr Pjik Men's Straight Slim Fit Ripped Jeans with Distressed Holes Relaxed Denim Pants,$18.99 - $31.99,62,https://www.amazon.com/OKilr-Pjik-Straight-Distressed-Destructed/dp/B074X8V8QC/ref=sr_1_924?s=apparel&ie=UTF8&qid=1548232262&sr=1-924&nodeID=1045564&psd=1
GUESS Factory Men's Rowland Relaxed Straight Jeans,$35.00 ,20,https://www.amazon.com/GUESS-Factory-Rowland-Relaxed-Straight/dp/B01LARTXDG/ref=sr_1_925?s=apparel&ie=UTF8&qid=1548232262&sr=1-925&nodeID=1045564&psd=1
PAIGE Men's Croft Transcend True Skinny Leg Jean,$114.47 - $199.00,0,https://www.amazon.com/PAIGE-Croft-Transcend-Skinny-Garner/dp/B07DKS928K/ref=sr_1_926?s=apparel&ie=UTF8&qid=1548232262&sr=1-926&nodeID=1045564&psd=1
TUNGLUNG Men's Ripped Slim Straight Fit Denim Moto Biker Jeans Pants Broken Holes with Zipped Deco,$12.99 - $29.99,39,https://www.amazon.com/TUNGLUNG-Ripped-Straight-Broken-Zipped/dp/B073QHVG9R/ref=sr_1_927?s=apparel&ie=UTF8&qid=1548232262&sr=1-927&nodeID=1045564&psd=1
Victorious G-Style USA Mens Camouflage Skinny Fit Jeans,$19.95 - $29.95,26,https://www.amazon.com/Victorious-Camouflage-Skinny-Jeans-AR169/dp/B012YNRRCE/ref=sr_1_928?s=apparel&ie=UTF8&qid=1548232262&sr=1-928&nodeID=1045564&psd=1
Banana Republic Men's Straight-Fit Stretch Medium-Wash Jean,$74.50 - $79.99,0,https://www.amazon.com/Banana-Republic-Straight-Fit-Stretch-Medium-Wash/dp/B07GZ2RJGH/ref=sr_1_929?s=apparel&ie=UTF8&qid=1548232262&sr=1-929&nodeID=1045564&psd=1
Key Apparel Men's Big & Tall Indigo Denim Logger Dungaree,$24.71 ,17,https://www.amazon.com/Key-Apparel-Big-Tall-Relaxed-Dungaree/dp/B000TJKGHO/ref=sr_1_930?s=apparel&ie=UTF8&qid=1548232262&sr=1-930&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's Tellis in Stellar,$178.00 ,2,https://www.amazon.com/AG-Adriano-Goldschmied-Tellis-Stellar/dp/B01MUXEDIT/ref=sr_1_931?s=apparel&ie=UTF8&qid=1548232262&sr=1-931&nodeID=1045564&psd=1
Levi's Men's Slim-fit 511 Jeans,$46.99 - $69.50,1158,https://www.amazon.com/Levis-Mens-Stretch-Jean-Kidz/dp/B0766BVX41/ref=sr_1_932?s=apparel&ie=UTF8&qid=1548232262&sr=1-932&nodeID=1045564&psd=1
Buffalo David Bitton Men's Max-x Skinny Fit Denim Pant,$57.62 - $79.95,7,https://www.amazon.com/Buffalo-David-Bitton-Skinny-Indigo/dp/B071KH7HNR/ref=sr_1_933?s=apparel&ie=UTF8&qid=1548232262&sr=1-933&nodeID=1045564&psd=1
G-Star Raw Men's 3301 Slim-Fit Jean,$82.64 - $165.28,4,https://www.amazon.com/G-Star-Mens-3301-Slim-Fit-Jean/dp/B00SF9CLB4/ref=sr_1_934?s=apparel&ie=UTF8&qid=1548232262&sr=1-934&nodeID=1045564&psd=1
Volcom Men's Vorta Slim Fit Stretch Denim Jean,$43.90 - $130.00,15,https://www.amazon.com/Volcom-Vorta-Stretch-Denim-Power/dp/B06XHXYCW9/ref=sr_1_935?s=apparel&ie=UTF8&qid=1548232262&sr=1-935&nodeID=1045564&psd=1
Prison Blues Double Knee Rigid Work Jeans,$44.11 ,0,https://www.amazon.com/Prison-Blues-Double-Rigid-Jeans/dp/B005DYK45E/ref=sr_1_936?s=apparel&ie=UTF8&qid=1548232262&sr=1-936&nodeID=1045564&psd=1
IDORIC Men Extreme Motion Skinny Jeans Straight Slim Stretch Fit Comfort Denim Jeans,$22.90 - $29.90,7,https://www.amazon.com/IDORIC-Extreme-Straight-Stretch-Comfort/dp/B07JBH7L23/ref=sr_1_937?s=apparel&ie=UTF8&qid=1548232262&sr=1-937&nodeID=1045564&psd=1
Levi's Men's Made in The USA 505 Regular Fit Jean,$69.99 - $98.00,13,https://www.amazon.com/Levis-Mens-Made-Regular-Rinse/dp/B071JGK3G7/ref=sr_1_938?s=apparel&ie=UTF8&qid=1548232262&sr=1-938&nodeID=1045564&psd=1
Dickies Men's Relaxed Straight 5-Pocket Jean,$16.54 - $38.95,52,https://www.amazon.com/Dickies-Relaxed-Straight-5-Pocket-Heritage/dp/B00RYMH91K/ref=sr_1_939?s=apparel&ie=UTF8&qid=1548232262&sr=1-939&nodeID=1045564&psd=1
Men's Skinny Ripped Distressed Destroyed Straight Fit Denim Jeans,$24.99 - $27.99,22,https://www.amazon.com/Skinny-Ripped-Distressed-Destroyed-Straight/dp/B071CKKX8V/ref=sr_1_940?s=apparel&ie=UTF8&qid=1548232262&sr=1-940&nodeID=1045564&psd=1
Lucky Brand Men's 361 Vintage Straight in Wheatland,$49.95 - $129.00,1,https://www.amazon.com/Lucky-Brand-Vintage-Straight-Wheatland/dp/B01DMCK3ZE/ref=sr_1_941?s=apparel&ie=UTF8&qid=1548232262&sr=1-941&nodeID=1045564&psd=1
YOYEAH Men's Big Tall Relaxed Fit Jean Loose Relaxed Straight Leg Jeans,$39.99 - $51.99,15,https://www.amazon.com/YOYEAH-Regular-Loose-Relaxed-Straight/dp/B076ZK8C34/ref=sr_1_942?s=apparel&ie=UTF8&qid=1548232262&sr=1-942&nodeID=1045564&psd=1
Enzo New Mens Cuffed Denim Joggers Jeans Black Fashion All Big King Sizes,$31.99 - $46.99,4,https://www.amazon.com/Enzo-Cuffed-Denim-Jeans-EZ377/dp/B0764FJ6Y8/ref=sr_1_943?s=apparel&ie=UTF8&qid=1548232262&sr=1-943&nodeID=1045564&psd=1
U.S. Polo Assn. Men's Carpenter Jean,$28.89 - $29.99,47,https://www.amazon.com/U-S-Polo-Assn-Carpenter-38x30/dp/B00BDPX3FA/ref=sr_1_944?s=apparel&ie=UTF8&qid=1548232262&sr=1-944&nodeID=1045564&psd=1
Joe's Jeans Men's Brixton Straight and Narrow Jean in Mccowen Colors,$84.58 - $155.00,1,https://www.amazon.com/Joes-Jeans-Brixton-Straight-Mccowen/dp/B0744DMLVP/ref=sr_1_945?s=apparel&ie=UTF8&qid=1548232262&sr=1-945&nodeID=1045564&psd=1
5.11 Tactical Men's Defender Slim Flex Jeans,$69.99 ,12,https://www.amazon.com/5-11-Defender-Flex-Jean-Slim-Indigo-40/dp/B074J7QQDJ/ref=sr_1_946?s=apparel&ie=UTF8&qid=1548232262&sr=1-946&nodeID=1045564&psd=1
prAna Axiom Jean 34"" Inseam,$55.38 - $180.91,2,https://www.amazon.com/prAna-Mens-Axiom-Jean-Size/dp/B01HF4HQE6/ref=sr_1_947?s=apparel&ie=UTF8&qid=1548232262&sr=1-947&nodeID=1045564&psd=1
