,Unnamed: 0,名字,投票人数,类型,产地,上映时间,时长,年代,评分,首映地点
34975,34975,追债大乱斗,1432.0,喜剧,美国,2014-10-07 00:00:00,94,2014,6.1,美国
34976,34976,追逐,93.0,动画,中国,2011-10-28 00:00:00,22,2011,8.0,第八届中国独立影像年度展
34977,34977,龙凤店,26178.0,喜剧,中国,2010-08-19 00:00:00,104,2010,4.9,中国
34978,34978,追逐蝴蝶,103.0,剧情,法国,1992-09-05 00:00:00,115,1992,7.9,美国
34979,34979,追踪,1027.0,剧情,美国,1947-03-02 00:00:00,101,1947,6.5,美国
34980,34980,追踪&#34;伊斯兰国&#34,200.0,纪录片,日本,2015-02-01 00:00:00,50,2015,7.7,美国
34981,34981,追踪再现,877.0,喜剧,印度,2006-10-20 00:00:00,171,2006,7.2,美国
34982,34982,追踪章鱼保罗,961.0,剧情,中国,2010-11-26 00:00:00,86,2010,3.7,中国
34983,34983,追踪长尾豹马修,5383.0,喜剧,法国,2012-07-17 00:00:00,105,2012,7.5,中国
34984,34984,坠落：爱的誓约,173.0,剧情,美国,2013-12-11 00:00:00,123,2013,6.6,美国
34985,34985,露水红颜,28853.0,爱情,中国,2014-11-07 00:00:00,98,2014,4.9,中国
34986,34986,坠入地狱,391.0,剧情,法国,1986-11-05 00:00:00,88,1986,5.5,美国
34987,34987,坠入情网,710.0,剧情,美国,1984-11-21 00:00:00,106,1984,7.6,美国
34988,34988,准备好了吗,71.0,喜剧,美国,2008-06-30 00:00:00,91,2008,8.2,美国
34989,34989,准备就绪,58.0,喜剧,印度,2011-06-03 00:00:00,157,2011,6.4,India
34990,34990,拙妻不可欺,101.0,喜剧,美国,1989-12-08 00:00:00,99,1989,6.9,美国
34991,34991,捉虫杀人事件,73.0,喜剧,美国,1985-04-12 00:00:00,83,1985,6.3,美国
34992,34992,捉放爱,1253.0,剧情,美国,2006-10-20 00:00:00,124,2006,6.6,美国
34993,34993,捉鬼敢死队,6068.0,喜剧,美国,1984-06-08 00:00:00,105,1984,6.7,美国
34994,34994,捉鬼敢死队,1452.0,喜剧,美国,1989-06-19 00:00:00,108,1989,6.6,美国
34995,34995,捉鬼合家欢 捉鬼合家,653.0,喜剧,中国,1990-02-23 00:00:00,96,1990,6.8,美国
34996,34996,捉鬼小精灵,414.0,喜剧,美国,2008-07-29 00:00:00,92,2008,5.1,美国
34997,34997,捉鬼小精灵,215.0,喜剧,其他,2010-10-05 00:00:00,81,2010,4.2,美国
34998,34998,捉鬼有限公司 嘩鬼有限公,568.0,喜剧,中国,1989-06-11 00:00:00,94,1989,6.0,美国
34999,34999,捉奸趣事 捉姦趣,514.0,喜剧,中国,1975-11-14 00:00:00,94,1975,7.1,香港
35000,35000,捉奸侦探,2572.0,剧情,韩国,2012-04-11 00:00:00,117,2012,6.0,韩国
35001,35001,明明,19813.0,动作,中国,2006-04-26 00:00:00,105,2006,4.9,香港
35002,35002,倾城之泪,46327.0,剧情,中国,2011-12-22 00:00:00,108,2011,4.9,中国
35003,35003,喜爱夜蒲2 喜愛,20258.0,剧情,中国,2012-08-29 00:00:00,99,2012,4.9,香港
35004,35004,捉鼠记 捉鼠,62.0,喜剧,中国,1974-12-19 00:00:00,87,1974,5.9,美国
35005,35005,最后的风之子,15815.0,动作,美国,2010-08-23 00:00:00,103,2010,4.9,中国
35006,35006,捉妖济,135.0,喜剧,中国,2015-07-01 00:00:00,70,2015,3.5,美国
35007,35007,捉妖者联盟,38.0,动作,中国,2015-09-01 00:00:00,60,2015,4.3,美国
35008,35008,捉贼记,3958.0,爱情,美国,1955-08-03 00:00:00,106,1955,7.1,美国
35009,35009,灼热的马鞍,850.0,喜剧,美国,1974-02-07 00:00:00,93,1974,7.2,美国
35010,35010,灼眼的夏娜：恋爱温泉的校外学习 灼眼のシャナ OVA 恋と温,391.0,动画,日本,2006-12-01 00:00:00,26,2006,6.6,日本
35011,35011,卓别林,3985.0,剧情,英国,1992-12-18 00:00:00,143,1992,8.3,美国
35012,35012,卓别林的艺界人生,427.0,纪录片,美国,2003-04-09 00:00:00,132,2003,8.8,美国
35013,35013,卓别林短片精选,198.0,喜剧,英国,1959-09-01 00:00:00,128,1959,8.7,美国
35014,35014,啄木鸟和雨 キツツキと,4909.0,喜剧,日本,2011-02-11 00:00:00,129,2011,7.7,日本
35015,35015,姿三四郎,2271.0,剧情,日本,1943-03-25 00:00:00,79,1943,7.5,美国
35016,35016,姿三四郎续集 続姿三四,514.0,动作,日本,1945-05-03 00:00:00,83,1945,6.9,美国
35017,35017,资本主义：一个爱情故事,8530.0,纪录片,美国,2009-10-02 00:00:00,127,2009,8.3,美国
35018,35018,资产阶级的审慎魅力,5780.0,剧情,法国,1972-09-15 00:00:00,102,1972,8.2,美国
35019,35019,资产阶级满子的优雅工作 メイド・イン・ヘブン ～ブルジョワ満子の優雅な,128.0,情色,日本,2006-06-29 00:00:00,76,2006,5.0,美国
35020,35020,子弹,642.0,动作,美国,2014-03-07 00:00:00,87,2014,4.2,英国
35021,35021,子弹出租 子彈出,144.0,喜剧,中国,1991-06-13 00:00:00,95,1991,6.2,美国
35022,35022,子弹横飞百老汇,6119.0,喜剧,美国,1994-10-14 00:00:00,98,1994,8.3,美国
35023,35023,子弹死跳舞 バレット・バ,432.0,剧情,日本,1998-09-12 00:00:00,87,1998,7.6,美国
35024,35024,子宫日记：多胞胎,977.0,纪录片,美国,2007-06-29 00:00:00,45,2007,8.9,美国
35025,35025,子狐物语 子ぎつねヘレ,4334.0,剧情,日本,2006-03-18 00:00:00,104,2006,8.0,美国
35026,35026,子夜的太阳,145.0,剧情,意大利,1990-08-22 00:00:00,112,1990,7.8,美国
35027,35027,子夜招魂,64.0,剧情,中国,2011-03-25 00:00:00,92,2011,4.0,美国
35028,35028,姊妹坡 姉妹,555.0,剧情,日本,1985-12-21 00:00:00,100,1985,8.5,美国
35029,35029,姊妹情色 ,5018.0,剧情,法国,2001-03-07 00:00:00,86,2001,6.5,法国
35030,35030,姊妹情深,222.0,剧情,中国,1994-06-09 00:00:00,97,1994,6.8,美国
35031,35031,姊姊妹妹站起来,136.0,剧情,中国,1951年,84,1951,7.9,美国
35032,35032,紫蝴蝶,4715.0,剧情,中国,2003-05-22 00:00:00,128,2003,6.4,戛纳电影节
35033,35033,紫罗兰,580.0,剧情,美国,2007-04-30 00:00:00,103,2007,7.1,美国
35034,35034,大力神,13359.0,动作,美国,2014-04-11 00:00:00,99,2014,4.8,中国
35035,35035,紫色,8713.0,剧情,美国,1985-12-18 00:00:00,154,1985,8.4,美国
35036,35036,紫色平原,52.0,剧情,英国,1954-09-14 00:00:00,100,1954,7.6,美国
35037,35037,紫霞,1871.0,爱情,中国,2015-12-11 00:00:00,86,2015,2.4,中国
35038,35038,紫雨,1121.0,剧情,美国,1984-07-27 00:00:00,111,1984,7.9,美国
35039,35039,紫雨风暴,2700.0,动作,中国,1999-11-25 00:00:00,112,1999,6.6,美国
35040,35040,紫宅,4955.0,爱情,中国,2011-09-23 00:00:00,93,2011,3.4,中国
35041,35041,自白,89.0,剧情,英国,2010-07-02 00:00:00,26,2010,8.1,美国
35042,35042,自闭患者寂静的小世界,753.0,剧情,英国,2010-10-02 00:00:00,13,2010,7.8,英国
35043,35043,白蛇传说,81245.0,动作,中国,2011-09-28 00:00:00,103,2011,4.8,中国
35044,35044,自闭心灵,1090.0,动画,英国,1992-06-14 00:00:00,11,1992,7.6,美国
35045,35045,自闭症少年的内心世界 君が僕の息子について教えてくれたこ,177.0,纪录片,日本,2014-08-16 00:00:00,58,2014,9.1,美国
35046,35046,自闭之谜,131.0,纪录片,英国,2003-06-25 00:00:00,60,2003,8.0,英国
35047,35047,自从你之后,377.0,剧情,美国,2009-10-25 00:00:00,90,2009,6.6,美国
35048,35048,自从他来了,824.0,剧情,中国,2000-05-25 00:00:00,89,2000,6.5,美国
35049,35049,自古英雄出少年,2120.0,动作,中国,1983-06-05 00:00:00,84,1983,7.4,美国
35050,35050,自古英雄出少年之岳飞,133.0,喜剧,中国,2011-01-23 00:00:00,90,2011,4.4,中国
35051,35051,自古英雄多寂寞,159.0,剧情,美国,1962-05-24 00:00:00,107,1962,8.2,美国
35052,35052,自行车,107.0,剧情,英国,2015-04-10 00:00:00,21,2015,7.5,阿斯蓬短片电影节
35053,35053,自行车叹息 自転車吐,38.0,剧情,日本,1990-06-12 00:00:00,93,1990,6.7,美国
35054,35054,自豪与荣耀,6737.0,剧情,美国,2008-10-24 00:00:00,130,2008,7.0,美国
35055,35055,自画像 ,149.0,剧情,法国,1994-01-20 00:00:00,62,1994,7.6,美国
35056,35056,自画像,234.0,动画,日本,1988-06-10 00:00:00,1,1988,7.2,AnimatedSelf-Portraits
35057,35057,自画像和三个女人,90.0,纪录片,中国,2010-03-23 00:00:00,70,2010,7.5,云之南
35058,35058,自己的葬礼,4628.0,剧情,美国,2010-07-30 00:00:00,100,2010,7.3,美国
35059,35059,自己去看 Иди и смо,1012.0,剧情,俄罗斯,1985-10-17 00:00:00,136,1985,8.4,匈牙利
35060,35060,自君别后,96.0,剧情,美国,1944-07-20 00:00:00,172,1944,7.6,美国
35061,35061,自虐狂,102.0,恐怖,德国,1993-09-14 00:00:00,70,1993,6.3,美国
35062,35062,自虐之诗 自虐の,4852.0,剧情,日本,2007-10-27 00:00:00,115,2007,8.0,美国
35063,35063,自拍十九岁,231.0,剧情,德国,2004-08-11 00:00:00,72,2004,7.0,美国
35064,35064,自然法则：吸引定律,5562.0,纪录片,澳大利亚,2006-03-26 00:00:00,90,2006,8.1,美国
35065,35065,自然世界 ：屌丝村老鼠街谈巷,42.0,纪录片,英国,2010-07-09 00:00:00,60,2010,8.4,美国
35066,35066,自然世界：安德莉亚蝠鲼女王,64.0,纪录片,英国,2009-07-01 00:00:00,59,2009,7.8,美国
35067,35067,自然世界：海獭的百万宝宝,269.0,纪录片,英国,2010-04-12 00:00:00,58,2010,9.6,英国
35068,35068,自然世界：蚂蚁帝国,63.0,纪录片,英国,2011-07-03 00:00:00,60,2011,8.5,美国
35069,35069,自然世界：沙漠狮,149.0,纪录片,英国,2005-06-28 00:00:00,50,2005,8.1,美国
35070,35070,自然召唤,503.0,喜剧,美国,2012-03-10 00:00:00,79,2012,4.3,西南偏南电影节
35071,35071,自然之子 B,283.0,剧情,德国,1991-08-01 00:00:00,82,1991,8.5,冰岛
35072,35072,自杀：日本的隐性生活,57.0,纪录片,英国,2001-01-07 00:00:00,50,2001,8.1,英国
35073,35073,风云2 风,26470.0,动作,中国,2009-12-09 00:00:00,110,2009,4.8,美国
35074,35074,自杀俱乐部,125.0,剧情,德国,2010-10-21 00:00:00,96,2010,7.0,美国
35075,35075,自杀俱乐部 自殺サーク,2893.0,悬疑,日本,2001-03-09 00:00:00,99,2001,6.3,美国
35076,35076,自杀热线,4052.0,剧情,英国,2013-10-01 00:00:00,20,2013,7.6,英国
35077,35077,自杀森林,1526.0,恐怖,美国,2016-01-08 00:00:00,93,2016,4.6,美国
35078,35078,自杀四人组,3584.0,剧情,英国,2014-03-21 00:00:00,96,2014,6.6,英国
35079,35079,自杀现场直播,1272.0,剧情,印度,2010-08-13 00:00:00,105,2010,7.9,印度
35080,35080,宫锁沉香,34497.0,剧情,中国,2013-08-13 00:00:00,115,2013,4.8,中国
35081,35081,精舞门,18274.0,喜剧,中国,2008-06-27 00:00:00,96,2008,4.8,美国
35082,35082,自梳,163.0,纪录片,中国,2010-03-24 00:00:00,27,2010,8.1,云之南
35083,35083,自私的巨人,1776.0,剧情,英国,2013-10-25 00:00:00,91,2013,7.7,英国
35084,35084,自寻死路,74.0,剧情,美国,1956-01-29 00:00:00,25,1956,7.0,美国
35085,35085,自由,153.0,剧情,美国,1966-09-11 00:00:00,3,1966,5.7,美国
35086,35086,自由，夜 ,50.0,剧情,法国,1983-06-05 00:00:00,81,1983,7.8,美国
35087,35087,自由搭客,41.0,纪录片,美国,2010-07-02 00:00:00,117,2010,8.1,美国
35088,35088,自由的幻影 ,1933.0,剧情,法国,1974-09-11 00:00:00,104,1974,8.5,美国
35089,35089,自由的碎片,64.0,剧情,德国,2003-08-16 00:00:00,100,2003,6.9,美国
35090,35090,自由的探戈,270.0,剧情,比利时,2012-08-29 00:00:00,98,2012,6.9,威尼斯电影节
35091,35091,自由地带,204.0,剧情,其他,2005-06-09 00:00:00,90,2005,6.4,美国
35092,35092,自由国度,593.0,剧情,美国,2006-02-17 00:00:00,113,2006,6.6,美国
35093,35093,自由和祖国 ,85.0,短片,其他,2002-08-01 00:00:00,16,2002,7.7,美国
35094,35094,自由呼吸,89.0,剧情,其他,2003-06-25 00:00:00,100,2003,6.9,美国
35095,35095,自由魂,37.0,剧情,美国,1931-06-20 00:00:00,93,1931,6.5,美国
35096,35096,自由激进派：实验电影史,65.0,纪录片,法国,2012-07-04 00:00:00,80,2012,7.7,美国
35097,35097,自由恋爱 自由戀,529.0,剧情,日本,2005-01-23 00:00:00,117,2005,7.8,美国
35098,35098,自由落体 ,151.0,剧情,韩国,2014-05-03 00:00:00,80,2014,6.4,韩国
35099,35099,自由门神,97.0,剧情,中国,2002-04-26 00:00:00,129,2002,6.9,美国
35100,35100,自由启示录,109.0,犯罪,意大利,2006-02-24 00:00:00,107,2006,7.1,美国
35101,35101,自由世界,294.0,剧情,英国,2007-09-13 00:00:00,96,2007,7.7,美国
35102,35102,自由颂：柏林墙拆除庆祝音乐会,41.0,纪录片,其他,1989-12-25 00:00:00,94,1989,9.8,美国
35103,35103,自由万岁 ,187.0,剧情,意大利,2013-02-14 00:00:00,92,2013,6.9,意大利
35104,35104,自由先生,69.0,喜剧,法国,1969-01-09 00:00:00,95,1969,7.7,美国
35105,35105,自由意志,1800.0,剧情,德国,2006-08-24 00:00:00,163,2006,7.7,美国
35106,35106,自由之路,257.0,剧情,法国,1982-09-01 00:00:00,114,1982,8.1,美国
35107,35107,自由之丘,3513.0,剧情,韩国,2014-09-04 00:00:00,67,2014,7.2,韩国
35108,35108,自由之日：我们的国防军,171.0,纪录片,德国,1935-12-30 00:00:00,28,1935,8.0,美国
35109,35109,自由坠落,7137.0,剧情,德国,2013-02-08 00:00:00,100,2013,7.5,柏林影展
35110,35110,四大名捕,35534.0,动作,中国,2013-12-06 00:00:00,118,2013,4.8,中国
35111,35111,自制英雄 U,195.0,剧情,法国,1996-05-15 00:00:00,107,1996,7.7,美国
35112,35112,自助餐,425.0,喜剧,意大利,1974-05-27 00:00:00,10,1974,7.6,Italy
35113,35113,字典情人,5031.0,剧情,美国,2003-01-31 00:00:00,109,2003,7.0,美国
35114,35114,字母表,890.0,动画,美国,1968-02-03 00:00:00,4,1968,7.5,丹麦
35115,35115,宗方姐妹 宗方姉,620.0,剧情,日本,1950-08-25 00:00:00,116,1950,8.0,美国
35116,35116,宗教的荒谬,5535.0,喜剧,美国,2008-10-03 00:00:00,101,2008,7.5,美国
35117,35117,宗师卜六,126.0,动作,中国,2013-07-23 00:00:00,92,2013,4.2,中国
35118,35118,棕榈树丛,325.0,爱情,韩国,2005-09-15 00:00:00,108,2005,7.0,美国
35119,35119,棕榈滩的故事,250.0,喜剧,美国,1942-11-02 00:00:00,88,1942,7.2,美国
35120,35120,棕色十字旗,53.0,剧情,瑞典,2004-01-24 00:00:00,192,2004,7.2,美国
35121,35121,棕兔,2152.0,剧情,日本,2003-11-14 00:00:00,93,2003,6.8,美国
35122,35122,棕兔夫人,3821.0,喜剧,美国,1998-06-20 00:00:00,7,1998,7.1,美国
35123,35123,总理的最后告别 O,90.0,剧情,其他,2011-03-24 00:00:00,94,2011,7.0,美国
35124,35124,总路线 Генеральная Лин,62.0,剧情,俄罗斯,1929-11-07 00:00:00,121,1929,8.2,美国
35125,35125,总铺师 總舖,5518.0,剧情,中国,2013-08-16 00:00:00,145,2013,7.2,台湾
35126,35126,总是对的就是对的吗？,284.0,动画,美国,1970-11-01 00:00:00,8,1970,6.3,美国
35127,35127,总统 Президен,132.0,纪录片,俄罗斯,2015-04-26 00:00:00,151,2015,8.0,俄罗斯
35128,35128,总统班底,3278.0,剧情,美国,1976-04-09 00:00:00,138,1976,7.9,美国
35129,35129,总统的晚餐,44.0,纪录片,其他,2007-10-16 00:00:00,80,2007,7.9,美国
35130,35130,总统接招,73.0,喜剧,美国,2004-02-20 00:00:00,110,2004,6.3,美国
35131,35131,总统浪漫史,2903.0,剧情,韩国,2002-05-06 00:00:00,95,2002,6.0,中国
35132,35132,总统拍挡,357.0,喜剧,美国,1996-12-20 00:00:00,101,1996,7.9,美国
35133,35133,总统千金欧游记,6846.0,喜剧,美国,2004-01-07 00:00:00,111,2004,6.5,美国
35134,35134,微爱之渐入佳境,51821.0,喜剧,中国,2014-12-24 00:00:00,98,2014,4.8,中国
35135,35135,总统之死,1119.0,剧情,英国,2006-09-10 00:00:00,97,2006,7.1,美国
35136,35136,卧虎藏龙：青冥宝剑,21585.0,剧情,中国,2016-02-19 00:00:00,103,2016,4.8,中国
35137,35137,小时代,223830.0,剧情,中国,2013-06-27 00:00:00,116,2013,4.8,中国
35138,35138,纵情四海,3455.0,剧情,英国,2000-12-08 00:00:00,100,2000,7.7,美国
35139,35139,纵情一曲,769.0,剧情,法国,2014-03-26 00:00:00,108,2014,7.0,法国
35140,35140,纵情欲海,808.0,爱情,其他,2000-08-27 00:00:00,111,2000,6.5,美国
35141,35141,纵情欲海,438.0,爱情,其他,2001-01-04 00:00:00,91,2001,5.8,美国
35142,35142,纵情欲海,1222.0,爱情,其他,2004-01-16 00:00:00,99,2004,6.0,美国
35143,35143,有种你爱我,27516.0,喜剧,中国,2015-02-06 00:00:00,105,2015,4.8,中国
35144,35144,走出黑暗,131.0,剧情,英国,2013-10-09 00:00:00,12,2013,7.8,英国
35145,35145,走出黑暗,176.0,惊悚,美国,2014-08-27 00:00:00,92,2014,4.4,德国
35146,35146,走出寂静,886.0,剧情,德国,1996-12-19 00:00:00,109,1996,8.4,德国
35147,35147,走出五月,648.0,剧情,中国,2011-5-6（台湾）,113,2011,7.0,美国
35148,35148,走出西柏坡,94.0,剧情,中国,2001-06-01 00:00:00,136,2001,5.1,美国
35149,35149,笔仙,11060.0,悬疑,中国,2012-07-17 00:00:00,94,2012,4.7,中国
35150,35150,走钢丝的人,5586.0,纪录片,英国,2008-08-01 00:00:00,94,2008,8.2,美国
35151,35151,走过雪山草地,303.0,剧情,中国,2012-11-08 00:00:00,107,2012,2.3,中国
35152,35152,走火炮,67.0,喜剧,中国,1984-10-24 00:00:00,92,1984,6.0,美国
35153,35153,走进酒吧的女孩,134.0,剧情,美国,2011-03-11 00:00:00,80,2011,4.7,美国
35154,35154,走进约翰·凯泽尔,731.0,纪录片,美国,2009年,39,2009,8.8,美国
35155,35155,走近钢琴奇才格伦·古尔德,278.0,纪录片,加拿大,2009-05-19 00:00:00,109,2009,8.9,中国
35156,35156,走近蓝色海岸 ,146.0,纪录片,法国,1958-05-11 00:00:00,25,1958,7.7,美国
35157,35157,走近毛泽东,563.0,纪录片,中国,2003-12-11 00:00:00,100,2003,7.3,中国
35158,35158,走廊,974.0,动画,法国,2005-06-15 00:00:00,17,2005,7.8,美国
35159,35159,走佬唱情歌,100.0,剧情,泰国,2001-04-20 00:00:00,90,2001,7.7,美国
35160,35160,走路上学,308.0,剧情,中国,2009-10-02 00:00:00,90,2009,7.7,中国
35161,35161,走上不归路 走上不歸,46.0,剧情,中国,1993-10-20 00:00:00,94,1993,6.6,香港
35162,35162,走私者 スマグラー　おまえの未来を運,1989.0,剧情,日本,2011-10-22 00:00:00,114,2011,7.3,日本
35163,35163,走调的音,173.0,动画,比利时,1963-05-16 00:00:00,10,1963,7.3,美国
35164,35164,走投无路 ,75.0,剧情,法国,1959-03-20 00:00:00,95,1959,6.8,美国
35165,35165,走为上策,326.0,喜剧,韩国,2002-05-10 00:00:00,110,2002,6.6,美国
35166,35166,走向永恒,132.0,纪录片,丹麦,2010-07-02 00:00:00,75,2010,7.8,美国
35167,35167,奏出新希望,184.0,剧情,英国,1996-11-01 00:00:00,107,1996,7.6,美国
35168,35168,奏鸣曲 ソナチ,4368.0,剧情,日本,1993-09-10 00:00:00,94,1993,8.2,美国
35169,35169,租错房间搭错线,159.0,喜剧,美国,1997-07-18 00:00:00,86,1997,5.9,美国
35170,35170,租赁猫 レンタネ,3122.0,剧情,日本,2012-05-12 00:00:00,110,2012,7.1,美国
35171,35171,足不出户,2954.0,喜剧,其他,2014-03-10 00:00:00,109,2014,7.1,美国
35172,35172,足迹,2904.0,悬疑,英国,1972-12-10 00:00:00,138,1972,8.4,美国
35173,35173,足球大师,111.0,喜剧,法国,2012-09-26 00:00:00,96,2012,6.9,美国
35174,35174,足球工厂,209.0,剧情,英国,2004-05-14 00:00:00,91,2004,7.2,美国
35175,35175,足球老爹,476.0,喜剧,美国,2005-05-13 00:00:00,95,2005,6.4,美国
35176,35176,足球流氓,5102.0,剧情,美国,2005-09-09 00:00:00,109,2005,8.1,美国
35177,35177,足球流氓,72.0,剧情,英国,2009-09-18 00:00:00,90,2009,7.0,美国
35178,35178,足球流氓,257.0,剧情,英国,2013-10-16 00:00:00,93,2013,4.9,美国
35179,35179,足球女将,380.0,剧情,美国,2007-06-01 00:00:00,95,2007,6.9,美国
35180,35180,足球小将 奔向明日！ キャプテン翼 明日に向っ,435.0,动画,日本,1986-03-15 00:00:00,35,1986,8.2,美国
35181,35181,足球小将 危险！全日本Jr. キャプテン翼 ,229.0,动画,日本,1985-06-07 00:00:00,60,1985,8.4,美国
35182,35182,足球小将剧场版： 世界大决战！ Jr.世界杯 キャプテン翼 世界大決戦,248.0,动画,日本,1986-07-12 00:00:00,57,1986,8.1,美国
35183,35183,第601,10915.0,剧情,中国,2006-08-18 00:00:00,90,2006,4.7,中国
35184,35184,卒迹,839.0,剧情,中国,2013-01-03 00:00:00,100,2013,7.1,美国
35185,35185,卒仔抽车 卒仔抽,127.0,喜剧,中国,1982-04-08 00:00:00,91,1982,6.3,美国
35186,35186,诅咒,942.0,喜剧,美国,2005-02-25 00:00:00,97,2005,5.4,美国
35187,35187,诅咒 ,541.0,剧情,其他,1988-10-20 00:00:00,116,1988,8.4,匈牙利
35188,35188,诅咒,110.0,家庭,丹麦,2009-03-27 00:00:00,92,2009,5.3,美国
35189,35189,诅咒之吻,384.0,恐怖,美国,2012-09-07 00:00:00,97,2012,4.7,威尼斯电影节
35190,35190,组织者,106.0,剧情,意大利,1963-10-25 00:00:00,130,1963,7.8,美国
35191,35191,祖儿的诱惑,65.0,剧情,加拿大,1983-07-27 00:00:00,102,1983,5.4,美国
35192,35192,祖儿在非洲,97.0,剧情,法国,1992-07-04 00:00:00,100,1992,5.2,美国
35193,35193,祖鲁,1053.0,剧情,美国,2013-05-26 00:00:00,110,2013,6.6,戛纳电影节
35194,35194,祖鲁猫,154.0,喜剧,美国,1944-02-26 00:00:00,7,1944,8.4,美国
35195,35195,祖鲁战争,337.0,剧情,英国,1964-06-17 00:00:00,138,1964,7.6,美国
35196,35196,祖母,389.0,剧情,法国,2009-09-11 00:00:00,110,2009,8.1,美国
35197,35197,祖母,1150.0,短片,美国,1970-05-23 00:00:00,34,1970,8.0,美国
35198,35198,祖母的孩子,167.0,喜剧,美国,2006-01-06 00:00:00,94,2006,6.9,美国
35199,35199,笑功震武林,12896.0,喜剧,中国,2013-03-08 00:00:00,90,2013,4.7,中国
35200,35200,钻井生物,415.0,动作,美国,2010-07-02 00:00:00,94,2010,3.1,美国
35201,35201,钻石,1986.0,动作,法国,2009-01-21 00:00:00,98,2009,5.6,法国
35202,35202,钻石胳膊 Бриллиантовая ру,185.0,喜剧,俄罗斯,1968-05-23 00:00:00,100,1968,7.1,美国
35203,35203,钻石艳盗 鑽石艷,95.0,犯罪,中国,1971-02-25 00:00:00,107,1971,6.6,美国
