price,pro_name,pro_url,review_num
60000,Bông tẩy trang 120 miếng,https://tiki.vn/bong-tay-trang-120-mieng-p4736491.html?src=category-page-1520&2hi=0,3
133000,Tinh Chất Dưỡng Thể Giúp Sáng Tức Thì Nivea...,https://tiki.vn/tinh-chat-duong-the-giup-sang-tuc-thi-nivea-83234-180ml-p441646.html?src=category-page-1520&2hi=1,69
43000,Bột Trà Xanh Nguyên Chất Milaganics (100g),https://tiki.vn/bot-tra-xanh-nguyen-chat-milaganics-100g-p451369.html?src=category-page-1520&2hi=1,149
37300,Kem Dưỡng Da Tay Olive 3W Clinic Hand Cream...,https://tiki.vn/kem-duong-da-tay-olive-3w-clinic-hand-cream-100ml-p486667.html?src=category-page-1520&2hi=1,35
595000,Bộ Sản Phẩm Sáng Da Rạng Rỡ L'Oreal Paris...,https://tiki.vn/bo-san-pham-sang-da-rang-ro-l-oreal-paris-shinning-bright-skin-care-p2363149.html?src=category-page-1520&2hi=1,19
225000,Nước Hoa Hồng Không Cồn Thayers Witch Hazel...,https://tiki.vn/nuoc-hoa-hong-khong-con-thayers-witch-hazel-lavender-oai-huong-355ml-danh-cho-da-dau-da-co-mun-p3145425.html?src=category-page-1520&2hi=1,60
180000,Combo 10 gói Mặt nạ giấy Banobagi Vita Genic...,https://tiki.vn/combo-10-goi-mat-na-giay-banobagi-vita-genic-jelly-mask-30ml-x10-lifting-whitening-relaxing-hydrating-p2379759.html?src=category-page-1520&2hi=0,12
15000,Bột Cám Gạo Nguyên Chất Milaganics (100g),https://tiki.vn/bot-cam-gao-nguyen-chat-milaganics-100g-p451561.html?src=category-page-1520&2hi=1,118
75000,Sữa Dưỡng Thể Trắng Da Nivea Ban Đêm 400ml -...,https://tiki.vn/sua-duong-the-trang-da-nivea-ban-dem-400ml-88126-p425934.html?src=category-page-1520&2hi=0,60
47000,Dụng Cụ Rửa và Massage Mặt Silicon Mềm Dẻo...,https://tiki.vn/dung-cu-rua-va-massage-mat-silicon-mem-deo-han-quoc-suri-facial-cleansing-fad-p1722433.html?src=category-page-1520&2hi=1,29
229000,Bộ Chăm Sóc Da Mụn Nhạy Cảm La Roche Posay...,https://tiki.vn/bo-cham-soc-da-mun-nhay-cam-la-roche-posay-effaclar-kit-100865164-p643675.html?src=category-page-1520&2hi=1,195
